file_name,speaker,phishing_type,text
phishing_1849_cy3_11,1,가족지인사칭형,저는 아무에게도 명의를 빌려준 적이 없어요. 그분은 제가 아는 사람도 아니에요.
phishing_1849_cy3_11,0,가족지인사칭형,제가 대신 이름을 빌려드렸다는 뜻이 아니에요.
phishing_1849_cy3_11,0,가족지인사칭형,네  저희 쪽에서 고객님의 명의로 된 계좌가 압류된 상태인데  혹시 자세하게 상황을 설명해 드려도 될까요?
phishing_1849_cy3_11,0,가족지인사칭형,네이버 중고나라라는 인터넷 거래 사이트를 알고 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,헤어팅을 한 번 해본 적 있어요.
phishing_1849_cy3_11,1,가족지인사칭형,어머니께서 중고 거래나 해킹 피해를 입으신 적이 있다고 하시더라고요. 해킹 말이에요.
phishing_1849_cy3_11,1,가족지인사칭형,예전에 그런 경험이 있어요. 이와 관련된 서류가 있나요?
phishing_1849_cy3_11,1,가족지인사칭형,저번에 이거 신고하려고 잠깐 캡처해놨었는데  그때 밴드 계정도 해킹된 적이 있었어요.
phishing_1849_cy3_11,1,가족지인사칭형,그런데 작년 6월이었는지 잘 모르겠는데 네이버 밴드 사이트였어요. 아  없어진 건가요?
phishing_1849_cy3_11,1,가족지인사칭형,그러니까 말이야  네이버 중고나라라는 인터넷 거래 사이트가 있어. 거기서 물건을 사고파는 거야.
phishing_1849_cy3_11,1,가족지인사칭형,제 ID로 골프복 같은 옷 하나가 남아 있더라고요.
phishing_1849_cy3_11,0,가족지인사칭형,그러니까  본인 명의의 신분증 같은 게 중요한 게 아니라는 거야.
phishing_1849_cy3_11,0,가족지인사칭형,특정 물건을 싸게 팔겠다는 목적으로 판매자 등록이 되어 있었어요.
phishing_1849_cy3_11,0,가족지인사칭형,피해자분들이 그 물건을 사시려고 돈을 송금하셨습니다.
phishing_1849_cy3_11,1,가족지인사칭형,예.
phishing_1849_cy3_11,1,가족지인사칭형,물건을 받지 못하셨는데  시간이 점점 지나가고 있어서 걱정이 되네요.
phishing_1849_cy3_11,0,가족지인사칭형,이 피해자분들이 너무 걱정한 나머지 고가의 전화를 걸었던 사건인데  현재 이 사건에 대해 말씀드리겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,본인 명의로 된 농협 계좌 두 개가 부정한 입금 기록에 사용되고 있습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  그런데 이것에 대해 연락드린 이유가 무엇인지 말씀드리려고 합니다.
phishing_1849_cy3_11,0,가족지인사칭형,본인이 직접 두부 이름으로 통장을 만들었고  그것이 불법적인 목적으로 사용될 것을 알면서도 김성호라는 주범에게 금전적 대가를 받고 통장을 판매하거나 넘긴 건가요?
phishing_1849_cy3_11,1,가족지인사칭형,아직 없어요.
phishing_1849_cy3_11,0,가족지인사칭형,그게 아니라면 개인정보가 유출되어 피해를 입으신 건지 확인하려고 연락드린 것입니다.
phishing_1849_cy3_11,0,가족지인사칭형,이해가 되시나요?
phishing_1849_cy3_11,0,가족지인사칭형,네  그러니까 본인이 가해자인지 피해자인지 쉽게 파악하려는 내용인데요. 우선 저희 검찰에서 1차적으로 본인에게 이 통장을 왜 판매했는지 묻고 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,얼마에 팔았는지 물어보려고 연락드린 게 아니고  유도 질문이나 가이저로 몰아가려는 의도가 전혀 없습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  어느 정도 피해자라고 생각하지만  본인이 완전히 피해자라고는 보기 어렵습니다.
phishing_1849_cy3_11,0,가족지인사칭형,저희가 증명할 수 있는 증거가 검찰 측에 없으셔서  제가 이 부분을 확인하기 위해 몇 가지 질문을 드렸던 것입니다.
phishing_1849_cy3_11,1,가족지인사칭형,'네.'
phishing_1849_cy3_11,1,가족지인사칭형,네  알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,그리고 제가 잠시 통화를 녹음하면서 앞서 드렸던 질문들을 형식에 맞게 다시 한 번 여쭤보려고 합니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  그런데 녹취 신자료는 법원에서 본인의 피해자 인증 자료로 사용할 수 있기 때문에요.
phishing_1849_cy3_11,1,가족지인사칭형,네  통화 녹취하는 동안에 이런 일이 있을 거라고 미리 생각하지 마세요.
phishing_1849_cy3_11,0,가족지인사칭형,잘 모르시겠다고 하셔도 괜찮으니  명확하게만 대답해 주시면 됩니다. 이해되시나요?
phishing_1849_cy3_11,0,가족지인사칭형,네  녹음 시작 전에 여기 위치와 제 신분을 다시 한 번 알려드리겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  혹시 메모 좀 하실 수 있으신가요? 잠시만 기다려 주세요. 네  준비되시면 알려 주세요. 네.
phishing_1849_cy3_11,1,가족지인사칭형,네  말씀해 주세요.
phishing_1849_cy3_11,0,가족지인사칭형,네  여기는 서울 남부 지방 검찰청입니다.
phishing_1849_cy3_11,1,가족지인사칭형,알겠어.
phishing_1849_cy3_11,0,가족지인사칭형,남부 지방 검찰청입니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  가끔 혼동하시는 분이 있는데 경찰서가 아니라 검찰청입니다. 검찰청 맞습니다.
phishing_1849_cy3_11,0,가족지인사칭형,그리고 저는 첨단 범죄 수사부에서 근무하고 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,최첨단 범죄 수사부에서 일하는 조윤석입니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  조윤석 수사관이라고 메모해 주시면 됩니다.
phishing_1849_cy3_11,1,가족지인사칭형,고윤성 선생님 맞으시죠? 네  맞습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  조 신속 씨가 메모를 해주시고  개인정보 침해 신고 센터라고도 함께 적어 주시겠습니까? 개인정보 관련입니다.
phishing_1849_cy3_11,1,가족지인사칭형,치매 센터입니다.
phishing_1849_cy3_11,0,가족지인사칭형,개인 정보로 인해 본인의 인권에 침해를 받았습니다. 신고 센터에 연락해 주세요.
phishing_1849_cy3_11,1,가족지인사칭형,저요.
phishing_1849_cy3_11,0,가족지인사칭형,메모해 주셨다면  본인이 녹음을 진행할 텐데요  원활한 녹음을 위해서 한 가지 안내해 드릴 게 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,예를 들면  본인 외에 만 19세 이상의 제3자의 음성이 녹음되는 경우가 있거나 그런 상황이 있을 수 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,강한 자음이 포함된 경우에는 이 녹취 자료를 본인 피해자 인증 서류로 법원에 제출할 수 없습니다.
phishing_1849_cy3_11,0,가족지인사칭형,실례지만 지금 어디 계세요? 집에 계신가요  아니면 밖에 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,집에 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,의료업계에 종사하시다고 알고 있는데  오늘 휴무이신가요? 아니면 오늘은 쉬시고 저녁 근무만 하시는 건가요?
phishing_1849_cy3_11,1,가족지인사칭형,네  그러면 녹음해도 괜찮으시겠네요.
phishing_1849_cy3_11,1,가족지인사칭형,네  알겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  집에 혼자 계신가요? 네.
phishing_1849_cy3_11,1,가족지인사칭형,네  저는 혼자 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,만약 19세 이상인 제3자가 함께 계시다면  그 본인이 제3자의 음성이 녹음되지 않도록 주의해 주시기 바랍니다.
phishing_1849_cy3_11,1,가족지인사칭형,'아.'
phishing_1849_cy3_11,1,가족지인사칭형,제가 TV 좀 찾으러 올게요. 네  알겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  말씀하셔도 됩니다.
phishing_1849_cy3_11,0,가족지인사칭형,그리고 저와 대화 녹음하는 동안에 방금 말씀하신 것처럼 TV나 음악 라디오 같은 게 있나요?
phishing_1849_cy3_11,0,가족지인사칭형,제 3자의 목소리로 오해받을 수 있는 말은 잠시 자제해 주시길 부탁드립니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  녹음으로 진행할 테니 협조 부탁드립니다. 네.
phishing_1849_cy3_11,0,가족지인사칭형,네  안녕하세요. 저는 서울 남부 지방 검찰청 첨단범죄수사부에 근무하는 교윤속 수사관입니다.
phishing_1849_cy3_11,1,가족지인사칭형,분  전화하신 분 본인이 맞으신가요? 네  맞습니다. 네.
phishing_1849_cy3_11,0,가족지인사칭형,담당자 확인을 위해 생년월일만 알려주시면 감사하겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  당사자는 전라도 광주 출신으로 40대 남성인 김성호라는 사람을 알고 계십니까? 전혀 모릅니다.
phishing_1849_cy3_11,0,가족지인사칭형,전혀 모르는 분이신가요? 알겠어요.
phishing_1849_cy3_11,1,가족지인사칭형,그렇다면 최근 2~4년 사이에 지갑  신분증  여권 등 본인의 개인정보가 들어있는 물건을 잃어버리신 적 있으신가요?
phishing_1849_cy3_11,0,가족지인사칭형,은행 측에서 본인의 개인정보가 유출되었다고 별도로 연락을 받은 적 있으신가요?
phishing_1849_cy3_11,1,가족지인사칭형,아니요  전혀 없었습니다.
phishing_1849_cy3_11,0,가족지인사칭형,이 두 가지 모두 한 번 사용해 보셨나요?
phishing_1849_cy3_11,1,가족지인사칭형,네  없었습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다. 그렇다면 금융기관에서 따로 연락받은 내용 외에는요.
phishing_1849_cy3_11,1,가족지인사칭형,예를 들어  언론에서 특정 시기에 개인 정보가 유출된 사례가 있었는지 확인해 보세요.
phishing_1849_cy3_11,0,가족지인사칭형,혹시 그 기관의 인터넷 포털 사이트에 접속해서 본인의 개인정보가 유출된 명단을 확인해보신 적 있으신가요?
phishing_1849_cy3_11,1,가족지인사칭형,작년쯤에 그 네이버 아이디가 한 번 정지된 적이 있고  밴드도 한 번 정지된 적이 있었어요.
phishing_1849_cy3_11,0,가족지인사칭형,2017년 말씀하시는 건가요  아니면 2016년인가요?
phishing_1849_cy3_11,1,가족지인사칭형,두 가지 경우 중 하나일 텐데  제가 한 번 확인해보겠습니다. 대략 한 달 이내에 전화드릴 예정이에요.
phishing_1849_cy3_11,0,가족지인사칭형,네  그 안에 있었어요.
phishing_1849_cy3_11,1,가족지인사칭형,네이버  그 네이버 아이디 자체가 동명이인을 만난 건가요?
phishing_1849_cy3_11,0,가족지인사칭형,네  제가 비밀번호가 변경되어 있었고  제 닉네임도 바뀌어 있었어요. 그리고 중고나라 같은 사이트에 제가 가입되어 있었어요.
phishing_1849_cy3_11,1,가족지인사칭형,내 ID로 골프를 판다는 글을 전에 남긴 적이 있더라고요. 잠시만요  그게.
phishing_1849_cy3_11,0,가족지인사칭형,네이버 중고나라 같은 곳에 이미 가입되어 있었다는 말씀이시죠.
phishing_1849_cy3_11,1,가족지인사칭형,원래 제가 가입되어 있었던 상태였어요.
phishing_1849_cy3_11,1,가족지인사칭형,원래 가입되어 계셨는데요.
phishing_1849_cy3_11,1,가족지인사칭형,골프복요? 아마 골프복이었던 것 같아요. 제가 그분을 위한 게 아니었고  아니에요.
phishing_1849_cy3_11,1,가족지인사칭형,전혀 본 적 없는 글인데 제 아이디가 해킹당해서 제가 쓴 글인지 확인하려고 카페를 다 뒤져봤어요.
phishing_1849_cy3_11,1,가족지인사칭형,그때 그 글이 있었어요. 그래서 제가 네이버에 이게 네 그레이랑 관련된 건지 적었어요?
phishing_1849_cy3_11,1,가족지인사칭형,네  그래서 제가 네이버 고객센터에 이런 일이 있었다고 말씀드렸어요.
phishing_1849_cy3_11,1,가족지인사칭형,네  개인정보가 이전되었다고 해서 그 부분에 대해 이야기한 적이 있었어요.
phishing_1849_cy3_11,1,가족지인사칭형,고객센터에 직접 연락했었어요.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다. 이 내용을 참고하겠고요. 그러니까 보면  작년인 2017년 6월 15일 기록입니다.
phishing_1849_cy3_11,0,가족지인사칭형,경기도 광명시 철산동에 있는 농협은행 공 하나 은행에서 본인 명의로 된 두부 통장을 만드실 수 있습니까?
phishing_1849_cy3_11,1,가족지인사칭형,아니요  전혀 그런 일이 없습니다. 본인이 계좌를 직접 개설하지 않았다고 말씀하신 게 맞나요?
phishing_1849_cy3_11,1,가족지인사칭형,네  그렇다면 본인이 2017년 6월에서 7월 사이에 경기도 광명시 주변을 방문한 적이 있나요?
phishing_1849_cy3_11,1,가족지인사칭형,아니요  그 회사 근처에 가본 적이 없어요.
phishing_1849_cy3_11,1,가족지인사칭형,실례합니다만  지금 살고 계신 곳이 어디신가요?
phishing_1849_cy3_11,1,가족지인사칭형,대전 광역시 개덕구입니다.
phishing_1849_cy3_11,0,가족지인사칭형,대전 지역에 사시는데  등기상 주소와 실제 거주지가 같으신가요?
phishing_1849_cy3_11,1,가족지인사칭형,그게 청주에 있는데  여기 어머니 집이라서 청주랑 여기 왔다 갔다 하고 있어요.
phishing_1849_cy3_11,1,가족지인사칭형,본인께서는 현재 대전에 실제로 거주 중이시지만  등본상 주소는 충청북도로 되어 있다는 말씀이시죠.
phishing_1849_cy3_11,1,가족지인사칭형,네.
phishing_1849_cy3_11,1,가족지인사칭형,원래 그 길 쪽에 살다가 지금은 대전 쪽 길 근처로 왔다 갔다 하면서 지내고 있어요.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다. 제가 참조해 보겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,본인께서 혹시 경기도 광명 지역에 친척이나 아는 분  형제분 등 연고가 있는 분이 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,제가 아는 사람 중에서는 못하는 게 없어요.
phishing_1849_cy3_11,1,가족지인사칭형,본인 아는 분이 계시진 않으시죠? 네  알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,그리고 저희가 압수한 본인 명의의 농협은행과 하나은행 계좌입니다.
phishing_1849_cy3_11,0,가족지인사칭형,이 계좌는 본인이 직접 만들었거나 아니면 명의가 도용된 경우일 수 있습니다.
phishing_1849_cy3_11,1,가족지인사칭형,이와 상관없이 현재 계좌가 동결된 상태입니다. 동결이라는 의미를 알고 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,그 통장 자체를 사용할 수 없다는 말씀이시죠.
phishing_1849_cy3_11,0,가족지인사칭형,네  대체로 맞습니다. 저희가 두 개의 통장을 조사했을 때 처음으로 불법 금융 거래 내역이 확인되었습니다.
phishing_1849_cy3_11,0,가족지인사칭형,또한 불법 관련된 주화들이 아직 많이 남아 있어서  해당 은행이 아닌 금융감독원이라는 공공기관에서 지급 정지를 한다고 말씀드리는 겁니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  지금 저희는 현재 조사 중인 내용을 바탕으로 고객님께서 알고 계신 금융권과 저희가 확인한 금융권 정보를 서로 비교하는 작업을 진행하려고 합니다.
phishing_1849_cy3_11,0,가족지인사칭형,이제 일치하는지 또는 불일치하는지 제가 확인해 보겠습니다. 그렇죠? 네  맞습니다.
phishing_1849_cy3_11,1,가족지인사칭형,그래서 본인이 하신 말씀을 확인하셔야 합니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  지금부터 저희가 압수한 본인 명의의 농협은행과 하나은행 통장 외에 다른 명의로 된 불법 대포통장이 있는지 확인해 보겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,저희가 압수한 두 통장을 빼고 말씀해 주세요.
phishing_1849_cy3_11,0,가족지인사칭형,농협은행과 하나은행을 포함하여 본인이 직접 통장을 개설하고 정상적으로 사용 중인 은행이 있습니까?
phishing_1849_cy3_11,1,가족지인사칭형,현재 국민은행이 주거래은행이고  신한은행은 급여 통장으로 사용하고 있습니다.
phishing_1849_cy3_11,1,가족지인사칭형,국민은행이랑 신한은행 둘 다 쓰고 계시죠.
phishing_1849_cy3_11,1,가족지인사칭형,농협은 그 공인인증서 때문에 공인인증서만 농협에서 사용해요.
phishing_1849_cy3_11,1,가족지인사칭형,네  그 통장을 사용하지 않으셨습니다.
phishing_1849_cy3_11,1,가족지인사칭형,1년 넘게 사용하지 않은 것 같아요.
phishing_1849_cy3_11,0,가족지인사칭형,알겠습니다. 1년 넘게 사용하지 않으셔서 자동으로 휴면 계좌로 전환된 통장은 따로 해제하실 필요가 없으십니다.
phishing_1849_cy3_11,0,가족지인사칭형,정확하게 진출하실 때는 현재 거래가 가능한 은행  즉 국민은행에서만 진행하시면 됩니다.
phishing_1849_cy3_11,1,가족지인사칭형,그냥 신한은행입니다.
phishing_1849_cy3_11,0,가족지인사칭형,예를 들어 제2금융권인 농협이나 새마을금고  신협 또는 미래에셋 증권 같은 곳이 있어요.
phishing_1849_cy3_11,1,가족지인사칭형,미래셋 사용 중이신가요? 네  미래셋에 넣어두었어요.
phishing_1849_cy3_11,1,가족지인사칭형,그러면 저축은행  예 저축은행 같은 저축은행권을 이용하고 계신가요? 아니요?
phishing_1849_cy3_11,1,가족지인사칭형,원래 대우증권일 때 미래에셋만 있었는데  그쪽은 없고 이것만 남아 있어요.
phishing_1849_cy3_11,0,가족지인사칭형,그러면 본인이 말씀하신 국민은행  신한은행  미래에셋증권 외에 이 세 금융기관을 제외하고 말씀해 주세요.
phishing_1849_cy3_11,0,가족지인사칭형,만약 다른 은행에서 본인 명의의 통장이 발견되면  저는 그 통장을 불법 대포통장으로 간주하여 즉시 동결조치를 취하겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,이 부분에 대해서는 이의가 없으시죠?
phishing_1849_cy3_11,1,가족지인사칭형,한 번만 더 확인해보겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,아까도 말씀드렸듯이  1년 넘게 사용하지 않으면 자동으로 휴면 상태로 전환됩니다.
phishing_1849_cy3_11,1,가족지인사칭형,필요하지 않습니다. 그러면 괜찮으니 그렇게 해주세요.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다. 그러면 지금부터 본인이 말씀하신 세 곳의 금융사에서 사용 목적과 관련 내용을 확인해 보겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,예를 들자면 그렇습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  본인이 저에게 잔고가 100만 원이라고 말씀하셨는데  저희가 확인해 본 결과 실제로는 1000만 원인 것으로 나타났습니다. 그러니 본인이 저에게 거짓 진술을 하신 셈입니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  반대로 본인이 전 창고가 1000만원이라고 진술하셨습니다.
phishing_1849_cy3_11,0,가족지인사칭형,저희가 확인해 본 결과 100만원만 확인되셨다면  고객님께서는 총 900만원의 금전 피해를 입으신 것입니다.
phishing_1849_cy3_11,0,가족지인사칭형,그래서 제가 직접 확인하는 겁니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  만약 본인이 피해를 입은 자산이 있다고 확인되면 피해자로 인정받게 됩니다.
phishing_1849_cy3_11,0,가족지인사칭형,모두 국가배상으로 처리해 드릴 테니까 너무 걱정하지 않으셔도 됩니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  예. 본인이 말씀하신 국민은행 계좌가 몇 개 있고 어떤 목적으로 사용하고 있습니까?
phishing_1849_cy3_11,1,가족지인사칭형,예를 들어서 일반적인 입출금 거래라면 그냥 입출금 거래라고 할 수 있습니다.
phishing_1849_cy3_11,0,가족지인사칭형,적금이면 적금이고  마이너스 통장이면 마이너스 통장이라고 간단하게 용도만 말씀해 주시면 됩니다.
phishing_1849_cy3_11,0,가족지인사칭형,저한테 말씀하실 때는 통장번호나 비밀번호 같은 중요한 정보는 절대 알려주시면 안 됩니다. 이해하셨죠?
phishing_1849_cy3_11,1,가족지인사칭형,네  말씀하셨습니다. 국민은행에 계신 몇 개의 계좌는 어떤 목적으로 사용하고 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,입출금용 계좌 한 개와 남자친구랑 데이트할 때 쓸 돈을 넣어두는 통장 한 개  그리고 적금 통장 두 개가 있어요. 그 중 하나는 자유 적금이에요.
phishing_1849_cy3_11,0,가족지인사칭형,자유적금은 입출금이 불가능한데  입출금이 가능하신 자유적금에 대해 말씀하시는 거죠? 네  맞습니다.
phishing_1849_cy3_11,1,가족지인사칭형,자유 적금 하나  주택 청약 적금 하나  그리고 여행 가려고 조금씩 모으는 적금까지 세 개를 운영 중이에요.
phishing_1849_cy3_11,1,가족지인사칭형,저축 계좌.
phishing_1849_cy3_11,1,가족지인사칭형,적금 계좌는 하나 깨서  두 개의 통장이 있는데 하나는 주택청약용이고 다른 하나는 제가 돈을 모으려고 만든 통장일 거예요.
phishing_1849_cy3_11,0,가족지인사칭형,네  적금 포함해서 총 3개 중 2개를 하고 계신 거죠.
phishing_1849_cy3_11,0,가족지인사칭형,그럼 국민은행에는 계좌가 4개인데  입출금 가능한 계좌는 2개라서 그걸로 끊겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,즉  예금 계좌 두 개와 청약 계좌 한 개를 개설하셨나요?
phishing_1849_cy3_11,1,가족지인사칭형,한 번 더 말씀해 주시겠어요?
phishing_1849_cy3_11,1,가족지인사칭형,입출금 계좌 두 개와 작금 계좌 한 개  맞나요?
phishing_1849_cy3_11,1,가족지인사칭형,네  맞습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠습니다. 신한은행에 몇 개의 계좌를 얼마나 자주 이용하고 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,하나 은행 계좌가 있습니다. 그 월급 맞죠? 네  이 계좌도 입출금 가능해요.
phishing_1849_cy3_11,0,가족지인사칭형,네  그렇다면 예를 들어 적금이나 마이너스 통장  주택청약  정기예금  주식  펀드 같은 것도 있나요?
phishing_1849_cy3_11,0,가족지인사칭형,그런 특별 계좌는 신한은행에 없습니다. 네  없어요. 네  알겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,미래세 증권에 몇 개의 계좌를 어떤 방법으로 연결하고 있습니까?
phishing_1849_cy3_11,0,가족지인사칭형,계좌는 단지 이체 전용 계좌입니다.
phishing_1849_cy3_11,1,가족지인사칭형,그럼 이건 증권 사기 때문에 CMA 계좌를 말씀하시는 거죠? 네  CMA요. 네  알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,그럼 본인이 말씀하신 현재 미래회사의 증권 계좌가 맞습니까?
phishing_1849_cy3_11,1,가족지인사칭형,현재 CMA 계좌를 마지막으로 이용한 지 얼마 되지 않았고  지금 남아 있는 잔액이 얼마여야 본인 계좌로 인정받으시겠습니까?
phishing_1849_cy3_11,0,가족지인사칭형,잔액을 원 단위까지 구체적으로 말씀해 주시는 것은 아닙니다.
phishing_1849_cy3_11,1,가족지인사칭형,예를 들면 60만 원에서 70만 원 정도라고 하시면  100만 원 이하라고 말씀하시면 됩니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  저한테 신고하실 때 예를 들어 50만 원 이상 큰 금액은 없다고 대략 얼마 이하라고 말씀하시면 됩니다.
phishing_1849_cy3_11,1,가족지인사칭형,알겠습니다. 본인께서 미국에서 개설한 CM 증권 계좌의 잔액은 어떻게 되나요?
phishing_1849_cy3_11,1,가족지인사칭형,사람들이 대략 250만 원 정도 있다고 해요. 250만 원이요.
phishing_1849_cy3_11,1,가족지인사칭형,무엇이 문제인가요?
phishing_1849_cy3_11,1,가족지인사칭형,아니요.
phishing_1849_cy3_11,0,가족지인사칭형,200만 원에서 250만 원 사이로 신청하신 거죠. 그리고 신한은행의 입출금 계좌는 어떻게 되시나요?
phishing_1849_cy3_11,1,가족지인사칭형,저 사람들 몇 백원 없어? 천 원이야.
phishing_1849_cy3_11,1,가족지인사칭형,그럼 혹시 모르니 일단 10만원 이하로 입금해 드리겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  국민은행 입출금 계좌 두 개는 같은 용도로 사용하시지 않나요? 그래서 이 두 계좌를 합쳐서 어떻게 관리하고 계신가요?
phishing_1849_cy3_11,1,가족지인사칭형,지금은 10만 원 이하일 거예요.
phishing_1849_cy3_11,0,가족지인사칭형,이 두 계좌로 입금해 주세요.
phishing_1849_cy3_11,1,가족지인사칭형,제가 잔액을 잠시 확인해봐도 될까요? 모바일로요. 네  모바일로요.
phishing_1849_cy3_11,0,가족지인사칭형,모바일로 확인하실 때는 본인 계좌번호를 저한테 말씀하지 마시고  대략 얼마 이하인지 정도만 알려주시면 됩니다. 네.
phishing_1849_cy3_11,1,가족지인사칭형,두 개 합쳐서 2만 8천 원만 주세요.
phishing_1849_cy3_11,0,가족지인사칭형,그럼 이걸 5만원 이하로 해서 지금 넣어드리겠습니다. 네  그러면 자유적금은 어떻게 하시겠습니까?
phishing_1849_cy3_11,1,가족지인사칭형,자유적금이요? 자유적금 가입 금액은 200만 원입니다.
phishing_1849_cy3_11,0,가족지인사칭형,이게 맞는 건가요? 네  알겠습니다. 그렇다면 청약 절차는 어떻게 되나요?
phishing_1849_cy3_11,1,가족지인사칭형,네  본인께서 50만원 이하라고 하셨으니  저도 그렇게 처리해드리겠습니다. 알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,본인께서 저에게 개인적으로 보호받을 재산 금액이 대략 450만원 이하로 알고 계신 게 맞나요?
phishing_1849_cy3_11,1,가족지인사칭형,네  맞아요.
phishing_1849_cy3_11,0,가족지인사칭형,네  알겠어요.
phishing_1849_cy3_11,1,가족지인사칭형,500만 원 정도 될 것 같아요.
phishing_1849_cy3_11,0,가족지인사칭형,500만 원 이하로 요청하신 게 맞나요? 네  미래사 증권 CMA 계좌가 거의 250만 원 정도 되시는 것 같습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  알겠습니다. 진심으로 전해 들었습니다.
phishing_1849_cy3_11,0,가족지인사칭형,그럼 제가 금융감독원 쪽에 확인을 해보고  30분에서 1시간 내로 다시 연락드리겠습니다.
phishing_1849_cy3_11,1,가족지인사칭형,네  그때 통화 가능하신가요? 네  알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,네  그런데 지금 한 가지 빠뜨린 부분에 대해 더 여쭤봐도 될까요? 혹시 신용카드 사용 중이신가요?
phishing_1849_cy3_11,1,가족지인사칭형,네  오빠 지금 어디 사용 중이세요?
phishing_1849_cy3_11,0,가족지인사칭형,국민카드랑 우리카드입니다.
phishing_1849_cy3_11,1,가족지인사칭형,이게 은행에서 발급받으신 건가요? 아니면 다른 제2금융권을 이용하신 건가요?
phishing_1849_cy3_11,0,가족지인사칭형,하나는 뭐야?
phishing_1849_cy3_11,1,가족지인사칭형,인터넷 사이트에서 제작했어요.
phishing_1849_cy3_11,0,가족지인사칭형,은행 웹사이트예요  맞아요  은행이에요.
phishing_1849_cy3_11,1,가족지인사칭형,이 카드는 사이트 인터넷에서만 발급할 수 있어서 예 인터넷으로 발급받았고  하나는 아시는 분 통해서 만든 거예요.
phishing_1849_cy3_11,1,가족지인사칭형,아는 분 소개로 그 병원에서 제가 일하고 있는데  거기 어떤 직원에게 말했어요.
phishing_1849_cy3_11,1,가족지인사칭형,그 병원에 방문하셔서 신용카드 개설 가능 여부를 문의해주시고  출장 오시는 분들도 있다고 하셨죠? 네  알겠습니다.
phishing_1849_cy3_11,0,가족지인사칭형,본인께서는 우리카드를 사용하신 지 얼마나 되셨나요?
phishing_1849_cy3_11,1,가족지인사칭형,그게 2017년 3월쯤에 개설했던 것 같아요.
phishing_1849_cy3_11,1,가족지인사칭형,그럼 대략 10개월 정도 못 드신 셈이죠.
phishing_1849_cy3_11,1,가족지인사칭형,네  하지만 실제로 찾은 건 지난달이에요.
phishing_1849_cy3_11,1,가족지인사칭형,처음 사용하시는 거죠  맞죠? 처음이라서요.
phishing_1849_cy3_11,1,가족지인사칭형,아니에요. 처음에 3번 중에 한두 번쯤 시도했고  지난달에는 결제를 꽤 많이 했어요.
phishing_1849_cy3_11,0,가족지인사칭형,고객님  지금 국민은행 신용카드를 얼마나 사용하고 계신가요?
