file_name,conversation_type,spk,msg
phishing_310, 투자권유형,1, 음... 그게 유료 서비스인가요?
phishing_310, 투자권유형,0," 아니라 무료로 제공해 드립니다. 단, 수익 발생 시에만 소정의 수수료가 부과됩니다."
phishing_310, 투자권유형,1, 그럼 어떻게 신청하나요?
phishing_310, 투자권유형,0, 저희 직원이 연락드려서 필요한 정보를 안내해 드리겠습니다.
phishing_310, 투자권유형,1," 알겠습니다, 연락 기다릴게요."
phishing_316, 투자권유형,0," 안녕하세요, OOO님. 저희는 미래투자센터입니다. 최근에 높은 수익률을 보장하는 투자 기회를 소개하고자 합니다."
phishing_316, 투자권유형,1, 무슨 투자죠? 저는 항상 조심하는 편이라서요.
phishing_316, 투자권유형,0, 걱정하지 마세요. 저희는 은행과 협력하여 안전하게 관리합니다. 가상자산 투자에 대한 건데요.
phishing_316, 투자권유형,1, 가상자산이요? 요즘엔 너무 변동이 심하지 않나요?
phishing_316, 투자권유형,0, 맞습니다. 하지만 저희 전문가들이 정확한 시기에 매매를 도와드리기 때문에 안정적인 수익을 내실 수 있습니다.
phishing_316, 투자권유형,1, 조금 더 생각해봐야겠어요.
phishing_317, 투자권유형,0, OOO님 안녕하세요. 여기는 글로벌주식투자사입니다. 특별한 주식 투자 기회를 제공하고 있습니다.
phishing_317, 투자권유형,1," 아, 전 주식에 대해 전혀 몰라요."
phishing_317, 투자권유형,0, 괜찮습니다. 저희 전문가들이 전 과정을 도와드립니다. 지난 투자자분들은 평균 15% 이익을 보셨습니다.
phishing_317, 투자권유형,1, 정말인가요? 그럼 비용은 어떻게 되죠?
phishing_317, 투자권유형,0," 우선 소액으로 시작하실 수 있고, 결과에 만족하시면 더 투자하시면 됩니다."
phishing_317, 투자권유형,1, 음... 고민해볼게요.
phishing_318, 투자권유형,0, OOO님 안녕하세요. NFT 투자로 빠른 수익을 얻을 수 있는 기회가 있습니다.
phishing_318, 투자권유형,1, NFT요? 그게 정확히 뭔가요?
phishing_318, 투자권유형,0," 디지털 자산인데요, 최근 큰 주목을 받고 있으며, 저희가 추천하는 NFT는 가치 상승 가능성이 큽니다."
phishing_318, 투자권유형,1, 그래도 좀 조심스러운데요.
phishing_318, 투자권유형,0, 염려 마세요. 저희 플랫폼은 안전한 거래를 보장합니다. 초기에 투자하시면 큰 이익을 보실 수 있습니다.
phishing_318, 투자권유형,1, 알겠습니다. 좀 더 알아보고 연락드릴게요.
phishing_319, 투자권유형,0," OOO님, 안녕하세요. 저희는 신뢰할 수 있는 투자회사입니다. 특별한 가상화폐 투자 방법을 안내해 드리고자 합니다."
phishing_319, 투자권유형,1, 가상화폐 투자는 위험하다고 하던데요.
phishing_319, 투자권유형,0, 맞습니다. 하지만 저희 전문가와 함께 하시면 리스크를 최소화할 수 있습니다.
phishing_319, 투자권유형,1, 전문가가 도와주신다면 괜찮을 것 같긴 하네요.
phishing_319, 투자권유형,0," 네, 그럼 계좌 등록만 하시면 투자를 시작하실 수 있습니다."
phishing_319, 투자권유형,1, 조금만 더 고민해볼게요.
phishing_320, 투자권유형,0," OOO님, 안녕하십니까. 은행과 협력하여 제공하는 고수익 주식 투자 기회를 소개합니다."
phishing_320, 투자권유형,1, 은행이요? 좀 더 설명해 주시겠어요?
phishing_320, 투자권유형,0," 네, 은행과 파트너십을 맺어 안정적으로 운영되는 투자 상품입니다."
phishing_320, 투자권유형,1, 그럼 안전한 건가요?
phishing_320, 투자권유형,0," 네, 안정적이면서도 높은 수익을 기대할 수 있습니다. 참여하시겠습니까?"
phishing_320, 투자권유형,1," 흥미롭네요, 더 들어보겠습니다."
phishing_321, 투자권유형,0," 안녕하세요, OOO님. 최첨단 기술기업의 신규 주식 투자 기회를 제공하는 OOO 투자센터입니다."
phishing_321, 투자권유형,1," 아, 안녕하세요. 어떤 내용인가요?"
phishing_321, 투자권유형,0," 이 기업은 향후 6개월 내 상장 예정이고, 현재로선 내부 투자자에게만 기회를 드리고 있습니다."
phishing_321, 투자권유형,1, 음... 믿을 수 있는 정보인가요?
phishing_321, 투자권유형,0, 물론입니다! 지난 투자자들은 평균 15% 이상의 수익을 올렸어요.
phishing_321, 투자권유형,1, 좀 더 알아보려고 하는데요.
phishing_321, 투자권유형,0, 당연히요. 하지만 서두르셔야 합니다. 기회가 많지 않거든요.
phishing_322, 투자권유형,0," 안녕하세요, OOO님. OOO 가상자산 투자센터입니다. 최근에 뜨고 있는 신생 코인에 대해 말씀드리려고 합니다."
phishing_322, 투자권유형,1, 가상자산이요? 잘 모르겠는데요.
phishing_322, 투자권유형,0, 걱정 마세요. 저희가 모든 정보를 제공하고 안내해드립니다.
phishing_322, 투자권유형,1, 음... 안전한가요?
phishing_322, 투자권유형,0," 네, 초기 투자자들은 이미 상당한 수익을 보고 있습니다. OOO님도 참여해 보시겠어요?"
phishing_322, 투자권유형,1, 좀 생각해볼게요.
phishing_323, 투자권유형,0," 안녕하세요, OOO님. 청년 투자자들을 위한 OOO 금융입니다. 요즘 핫한 NFT 투자 기회를 소개할까 합니다."
phishing_323, 투자권유형,1, NFT요? 잘 모르는데요.
phishing_323, 투자권유형,0," 네, 디지털 자산으로 최근 인기가 많아요. OOO님께도 이익을 드릴 수 있습니다."
phishing_323, 투자권유형,1, 정말 그런가요?
phishing_323, 투자권유형,0," 네, 이 기회를 놓치지 마세요. 소액으로도 시작할 수 있습니다."
phishing_323, 투자권유형,1, 한번 알아볼게요.
phishing_324, 투자권유형,0," OOO님, 안녕하세요. OOO 자산관리입니다. 저희가 추천하는 우수한 부동산 펀드에 관심 있으신지요?"
phishing_324, 투자권유형,1, 부동산 펀드요? 큰돈이 필요하지 않나요?
phishing_324, 투자권유형,0, 아닙니다. 소액으로도 시작 가능하고 안정적인 수익을 기대할 수 있습니다.
phishing_324, 투자권유형,1, 구체적으로 어떤 방식인가요?
phishing_324, 투자권유형,0, 투자 후 매월 수익을 배분받는 형태입니다. OOO님께 딱 맞는 상품이에요.
phishing_324, 투자권유형,1, 생각해보겠습니다.
phishing_325, 투자권유형,0," 안녕하세요, OOO님. OOO 증권입니다. AI 기반의 주식 자동 거래 시스템을 소개해 드리려고 합니다."
phishing_325, 투자권유형,1, AI 기반 시스템이요? 처음 들어보네요.
phishing_325, 투자권유형,0," 네, 최신 기술로, 시간과 노력을 줄일 수 있어요. 많은 고객들이 만족하고 있습니다."
phishing_325, 투자권유형,1, 좀 더 자세히 알고 싶네요.
phishing_325, 투자권유형,0," 저희 플랫폼에 등록하시고, 소액으로도 시작해 보세요. 곧바로 효과를 보실 수 있습니다."
phishing_325, 투자권유형,1, 그럼 더 알아볼게요.
phishing_326, 투자권유형,0," 여보세요, OOO님이신가요? 저희는 글로벌 투자 은행에서 연락드렸습니다."
phishing_326, 투자권유형,1," 네, 저인데요. 무슨 일로 연락하셨나요?"
phishing_326, 투자권유형,0, 저희가 새로운 성장주 펀드에 투자하실 분들을 찾고 있습니다. 잠재 수익률이 높습니다.
phishing_326, 투자권유형,1, 어떤 주식에 투자하는 건가요?
phishing_326, 투자권유형,0, 기술주와 친환경 에너지주 위주로 포트폴리오가 구성되어 있습니다.
phishing_326, 투자권유형,1, 잠깐 생각해볼게요.
phishing_327, 투자권유형,0," 안녕하세요, OOO님이신가요? 여기 AAA 금융 컨설팅입니다."
phishing_327, 투자권유형,1," 네, 맞습니다. 어떻게 도와드릴까요?"
phishing_327, 투자권유형,0, 최근 NFT 시장이 급부상하고 있는 거 아시죠? 저희가 수익성 높은 프로젝트를 소개드리려고 합니다.
phishing_327, 투자권유형,1," 음, NFT에 대해 잘 몰라서요."
phishing_327, 투자권유형,0, 걱정 안 하셔도 됩니다. 저희가 전 과정을 안내해 드립니다.
phishing_327, 투자권유형,1, 고민을 좀 해봐야 할 것 같네요.
phishing_328, 투자권유형,0," OOO님, 안녕하세요? BBB 크립토 투자 회사입니다. 비트코인 투자에 관심 있으신가요?"
phishing_328, 투자권유형,1," 비트코인은 많이 들어봤는데, 어떻게 투자하는 건지 모르겠어요."
phishing_328, 투자권유형,0, 저희 플랫폼을 통해서 간편하게 시작하실 수 있습니다. 엄청난 수익을 기대하셔도 좋아요.
phishing_328, 투자권유형,1, 정말 그렇게 수익이 나나요?
phishing_328, 투자권유형,0," 네, 과거 데이터를 보면 평균 15% 이상의 수익을 내고 있습니다."
phishing_328, 투자권유형,1, 조금 더 알아보고 연락드릴게요.
phishing_329, 투자권유형,0," 안녕하세요, OOO님. CCC 투자 자문사입니다. 요즘 주식 시장에 대해 어떻게 생각하시나요?"
phishing_329, 투자권유형,1, 주식은 별로 관심이 없는데요.
phishing_329, 투자권유형,0, 괜찮습니다. 저희가 추천해 드리는 펀드는 전문가들이 관리해서 안정적입니다.
phishing_329, 투자권유형,1, 조금 더 설명해 주실 수 있나요?
phishing_329, 투자권유형,0," 저희 펀드는 대형 주식 위주로 구성되어 있으며, 매년 안정적인 배당 수익을 제공합니다."
phishing_329, 투자권유형,1, 알겠습니다. 고려해볼게요.
phishing_330, 투자권유형,0," OOO님, DDD 투자 그룹입니다. 특별히 초대받은 분들만 참여 가능한 투자 기회를 소개합니다."
phishing_330, 투자권유형,1," 특별한 투자 기회라니, 뭔가요?"
phishing_330, 투자권유형,0," 해외 부동산 프로젝트로, 시작하시면 연 10% 이상의 수익을 기대할 수 있습니다."
phishing_330, 투자권유형,1, 좀 더 자세히 알고 싶네요.
phishing_330, 투자권유형,0, 저희가 상세 정보를 이메일로 보내드릴 수 있습니다. 이메일 주소 알려주실 수 있나요?
phishing_330, 투자권유형,1, 알겠어요. 주소 알려드릴게요.
phishing_331, 투자권유형,0," 안녕하세요, OOO님. 여기 OOO 자산관리센터입니다. 저희가 최근에 성공적인 가상 자산 투자 기회를 발견했습니다."
phishing_331, 투자권유형,1, 가상 자산이요? 그게 안전한가요?
phishing_331, 투자권유형,0, 물론입니다. 저희 전문가 팀이 철저히 검토한 결과입니다. 많은 고객들이 이미 수익을 보고 계십니다.
phishing_331, 투자권유형,1, 흠... 그렇군요.
phishing_331, 투자권유형,0, 시작에 필요한 최소 투자금은 100만 원입니다. 이 기회를 놓치지 마세요.
phishing_331, 투자권유형,1, 조금 더 생각해볼게요.
phishing_332, 투자권유형,0," 안녕하세요, OOO님. OOO은행 투자부서에서 연락드립니다. 이번에 높은 수익률의 주식 투자 상품을 소개해 드리고자 합니다."
phishing_332, 투자권유형,1, 주식이요? 요새 시장이 불안정하지 않나요?
phishing_332, 투자권유형,0, 맞습니다. 그러나 저희가 추천하는 종목들은 안정성이 보장되어 있습니다.
phishing_332, 투자권유형,1, 음... 그래도 망설여지네요.
phishing_332, 투자권유형,0, 걱정 마세요. 저희 상담사가 투자 전 과정을 도와드릴 겁니다.
phishing_332, 투자권유형,1, 알겠습니다.
phishing_333, 투자권유형,0," OOO님, 안녕하세요? OOO 가상 자산 투자센터입니다. 최근 출시된 NFT 상품에 대해 소개하고 싶습니다."
phishing_333, 투자권유형,1, NFT가 뭐죠?
phishing_333, 투자권유형,0," 디지털 자산의 일종으로, 소유권과 가치가 있는 것입니다. 지금 투자하면 향후 큰 이익을 볼 수 있습니다."
phishing_333, 투자권유형,1, 진짜로 그렇게 많이 벌 수 있나요?
phishing_333, 투자권유형,0," 네, 실제로 많은 고객들이 큰 수익을 내셨습니다. 시작하실 의향이 있으신가요?"
phishing_333, 투자권유형,1, 더 알아보고 연락드릴게요.
phishing_334, 투자권유형,0," OOO님, 안녕하세요. 저희는 OOO 증권사입니다. 이번에 새로운 투자 기회를 위한 특별 VIP 클럽에 초대드리려고 합니다."
phishing_334, 투자권유형,1, VIP 클럽이요? 어떤 혜택이 있나요?
phishing_334, 투자권유형,0, 특별한 정보와 고수익 투자 기회를 우선적으로 제공해 드립니다.
phishing_334, 투자권유형,1," 괜찮은데, 들어가는 데 비용이 드나요?"
phishing_334, 투자권유형,0, 초기 투자금만 필요합니다. 이후에는 상시 지원을 약속드립니다.
phishing_334, 투자권유형,1, 고려해볼게요.
phishing_335, 투자권유형,0," 여보세요, OOO님. OOO 보험사입니다. 안정적인 수익을 위한 새로운 투자형 보험 상품을 소개하고자 합니다."
phishing_335, 투자권유형,1, 투자형 보험이요? 그게 뭔가요?
phishing_335, 투자권유형,0, 보험과 투자 혜택을 동시에 받을 수 있는 상품입니다. 안전하게 수익을 창출할 수 있습니다.
phishing_335, 투자권유형,1, 흥미롭네요. 수익률은 어떻게 되죠?
phishing_335, 투자권유형,0, 평균적으로 연 8% 이상입니다. 더 자세한 상담을 원하시면 자산 관리 전문가가 도와드릴 수 있습니다.
phishing_335, 투자권유형,1, 알겠습니다. 고려해볼게요.
phishing_336, 투자권유형,0," 안녕하세요, OOO님. 저희는 글로벌 투자은행에서 나왔습니다. 최근 우량주 투자 기회가 있어 연락드렸습니다."
phishing_336, 투자권유형,1," 아, 그렇군요. 우량주라면 어떤 주식인가요?"
phishing_336, 투자권유형,0, 전 세계적으로 유명한 IT 회사들의 주식입니다. 최근 주가 상승 추세에 있습니다.
phishing_336, 투자권유형,1, 음... 그래도 좀 망설여지네요.
phishing_336, 투자권유형,0, 망설이실 필요 없습니다. 저희가 전담 관리해드려서 안정적인 수익을 보장해드립니다.
phishing_336, 투자권유형,1, 그래도 투자금이 큰가요?
phishing_336, 투자권유형,0, 초기 투자금은 최소 100만 원입니다. 시작하시겠습니까?
phishing_336, 투자권유형,1, 좀 더 생각해볼게요.
phishing_337, 투자권유형,0," 안녕하세요, OOO님. 블록체인 신기술 투자 기회로 연락드렸습니다."
phishing_337, 투자권유형,1, 블록체인이라니 흥미롭네요. 어떻게 투자하나요?
phishing_337, 투자권유형,0, 간단합니다. 저희 계좌로 200만 원을 송금하시면 바로 시작할 수 있습니다.
phishing_337, 투자권유형,1, 갑자기 돈을 요구하니 의심스러운데요.
phishing_337, 투자권유형,0, 의심 마세요. 수익률이 15% 이상 보장됩니다. 많은 고객들이 만족하고 있습니다.
phishing_337, 투자권유형,1, 조금 더 조사해보고 연락드릴게요.
phishing_338, 투자권유형,0," 안녕하세요, OOO님. 저희는 명품 NFT 프로젝트를 소개하고자 연락드렸습니다."
phishing_338, 투자권유형,1," NFT 프로젝트라니, 어떤 건가요?"
phishing_338, 투자권유형,0," 유명 아티스트의 작품을 기반으로 한 NFT이며, 희소성이 높아 투자 가치가 큽니다."
phishing_338, 투자권유형,1," 흥미롭지만, 아직 NFT는 잘 모르겠어요."
phishing_338, 투자권유형,0, 걱정하지 마세요. 저희가 모든 과정을 도와드립니다. 초기 투자금은 300만 원입니다.
phishing_338, 투자권유형,1, 좀 더 알아보고 연락드릴게요.
phishing_339, 투자권유형,0," 안녕하세요, OOO님. 유명 금융기관에서 연락드립니다. 이번에 특별 고수익 채권 상품을 소개합니다."
phishing_339, 투자권유형,1, 고수익이라면 어떤 수준인가요?
phishing_339, 투자권유형,0, 8% 이상의 수익을 기대할 수 있습니다. 안전한 채권이라 믿을 수 있습니다.
phishing_339, 투자권유형,1," 조건이 좋긴 한데, 좀 더 정보를 주실 수 있나요?"
phishing_339, 투자권유형,0, 물론입니다. 이메일로 자세한 자료를 보내드리겠습니다. 투자 시작은 500만 원부터 가능합니다.
phishing_339, 투자권유형,1, 자료를 보고 결정하겠습니다.
phishing_340, 투자권유형,0," 안녕하세요, OOO님. 저희는 암호화폐 전문 투자사입니다. 새로운 코인 발행 계획이 있어 소개드립니다."
phishing_340, 투자권유형,1," 암호화폐라니, 요즘 변동성이 크지 않나요?"
phishing_340, 투자권유형,0, 맞습니다. 그래서 저희는 변동성을 줄이는 전략을 사용하고 있습니다.
phishing_340, 투자권유형,1, 그래도 걱정이 되긴 하네요.
phishing_340, 투자권유형,0," 초기 단계에 참여하시면 할인된 가격으로 구매 가능하며, 수익성이 높습니다."
phishing_340, 투자권유형,1, 좀 더 생각해볼게요.
phishing_341, 투자권유형,0," 안녕하세요, OOO 씨. 여기는 한국금융투자협회입니다. 요즘 뜨고 있는 NFT 투자에 대해 들어보셨나요?"
phishing_341, 투자권유형,1, NFT요? 그게 뭔지 잘 모르겠네요.
phishing_341, 투자권유형,0, 최근에 많은 사람들이 NFT 투자로 큰 수익을 보고 있습니다. 저희가 안전하게 도와드릴 수 있어요.
phishing_341, 투자권유형,1," 음, 그래도 좀 불안한데요."
phishing_341, 투자권유형,0, 걱정 마세요. 저희는 금융당국에 인증받은 기관입니다. 안전하게 투자하실 수 있습니다.
phishing_341, 투자권유형,1, 그래도 한 번 생각해볼게요.
phishing_342, 투자권유형,0," 안녕하세요, OOO님. 여기는 OOO은행입니다. 요즘 고수익 주식 투자에 관심 있으신가요?"
phishing_342, 투자권유형,1, 주식 투자요? 잘 몰라서요.
phishing_342, 투자권유형,0, 걱정 마세요. 저희 전문가들이 도와드립니다. 최근 고객들 평균 수익률이 15%입니다.
phishing_342, 투자권유형,1, 정말요? 어떻게 하는 건가요?
phishing_342, 투자권유형,0, 간단합니다. 투자 계좌를 개설하시면 저희가 전담으로 관리해드립니다.
phishing_342, 투자권유형,1, 좀 더 알아보고 연락드릴게요.
phishing_343, 투자권유형,0," OOO님, 안녕하세요. 여기는 OOO 보험사입니다. 최근에 인공지능 기반의 새로운 투자 상품이 나왔습니다."
phishing_343, 투자권유형,1, 인공지능 기반이요? 흥미롭네요.
phishing_343, 투자권유형,0," 네, 맞습니다. 안정적이고 높은 수익을 기대할 수 있습니다. 관심 있으신가요?"
phishing_343, 투자권유형,1, 방법이 어떻게 되죠?
phishing_343, 투자권유형,0," 투자 신청서를 작성하시고, 저희가 남은 절차를 도와드리겠습니다."
phishing_343, 투자권유형,1, 조금 더 생각해볼게요.
phishing_344, 투자권유형,0," 안녕하세요 OOO님, 저희는 해외 투자 전문기관입니다. 요즘 가상화폐 투자 많이 들어보셨죠?"
phishing_344, 투자권유형,1," 네, 들어는 봤는데 아직 투자해본 적은 없어요."
phishing_344, 투자권유형,0, 지금이 좋은 기회입니다. 저희가 안전하게 투자하실 수 있도록 도와드립니다.
phishing_344, 투자권유형,1, 안전하다고요? 좀 더 설명해 주세요.
phishing_344, 투자권유형,0, 저희 전문 트레이더들이 시장을 분석하고 최적의 타이밍에 투자해드립니다.
phishing_344, 투자권유형,1, 흥미롭네요. 조금 더 알아보고 싶어요.
phishing_345, 투자권유형,0, OOO님 안녕하세요. 여기는 국내 최고 금융 연구소입니다. 저희가 특허받은 투자 알고리즘이 있습니다.
phishing_345, 투자권유형,1, 투자 알고리즘이요? 뭔가 믿음직스럽네요.
phishing_345, 투자권유형,0," 네, 저희 알고리즘은 시장 변동성을 최소화하고 높은 수익을 제공합니다."
phishing_345, 투자권유형,1, 정말 그런가요? 자세히 듣고 싶어요.
phishing_345, 투자권유형,0," 네, 계좌를 개설해주시면 저희가 무료로 첫 투자를 관리해드리겠습니다."
phishing_345, 투자권유형,1," 흥미롭지만, 결정하기 전에 좀 더 고민해볼게요."
phishing_346, 투자권유형,0," 안녕하세요, OOO님. 저는 글로벌 투자 컨설턴트 센터에서 나왔습니다. 최근 NFT 시장에서 큰 수익을 올릴 기회를 소개 드리려고 합니다."
phishing_346, 투자권유형,1, NFT가 뭐죠? 저는 잘 모르겠는데요.
phishing_346, 투자권유형,0," 걱정하지 마세요. 간단히 말하면, 디지털 자산에 투자하는 겁니다. 저희가 도와드릴 테니 걱정 마세요."
phishing_346, 투자권유형,1, 흠... 안전한가요?
phishing_346, 투자권유형,0, 물론입니다. 저희 투자자들은 평균 15% 이상의 수익을 올리고 있습니다. 관심 있으신가요?
phishing_346, 투자권유형,1, 정말 그렇게 수익이 나나요?
phishing_346, 투자권유형,0," 네, 맞습니다! 투자 계좌만 개설해주시면 바로 시작할 수 있습니다."
phishing_346, 투자권유형,1, 알겠습니다. 어떻게 해야 하나요?
phishing_351, 투자권유형,0," 안녕하세요, OOO 고객님. 저희는 OOO 투자은행입니다. 이번에 고수익의 가상자산 투자 기회를 제공하고자 연락드렸습니다."
phishing_351, 투자권유형,1, 가상자산이요? 요즘 많이 들어보긴 했는데 좀 불안하네요.
phishing_351, 투자권유형,0, 걱정하지 않으셔도 됩니다. 저희는 안정된 투자상품만 선정합니다.
phishing_351, 투자권유형,1, 그래도 잘 모르겠어요.
phishing_351, 투자권유형,0, 최근에 저희 투자자들이 평균 15%의 수익을 얻었습니다. 조금만 투자하시면 됩니다.
phishing_351, 투자권유형,1, 좀 더 생각해볼게요.
phishing_352, 투자권유형,0," 여보세요, OOO 고객님 맞으신가요? 저는 OOO 자산운용사에서 연락드렸습니다. 새로운 NFT 투자 기회를 소개하고 싶습니다."
phishing_352, 투자권유형,1, NFT요? 그런 건 잘 몰라서요.
phishing_352, 투자권유형,0, 이해합니다. 저희 전문가들이 모든 과정을 도와드릴 것입니다.
phishing_352, 투자권유형,1, 음... 그래도 잘 모르겠네요.
phishing_352, 투자권유형,0, 이번 기회를 놓치시면 후회하실 겁니다. 많은 분들이 이미 투자하고 계십니다.
phishing_352, 투자권유형,1, 조금 더 알아보고 연락드릴게요.
phishing_353, 투자권유형,0," OOO님, 안녕하세요. OOO 금융센터의 신규 주식 투자 기회를 소개해드리고자 합니다."
phishing_353, 투자권유형,1, 주식이요? 항상 위험하다고 느껴지던데요.
phishing_353, 투자권유형,0, 저희는 안정적인 성장주를 추천드리고 있습니다. 지난달만 해도 20%의 수익을 보셨다니까요.
phishing_353, 투자권유형,1, 정말 그렇게 높은가요?
phishing_353, 투자권유형,0," 네, 저희와 함께하시면 안전하게 투자하실 수 있습니다."
phishing_353, 투자권유형,1, 좀 더 생각해볼게요.
phishing_354, 투자권유형,0," OOO님, 안녕하세요. OOO 증권사에서 연락드렸습니다. 혁신적인 투자상품을 소개해드리고 싶습니다."
phishing_354, 투자권유형,1, 어떤 투자상품이죠?
phishing_354, 투자권유형,0, 저희 회사에서만 제공하는 특별한 VIP 상품입니다. 수익률이 상당히 높습니다.
phishing_354, 투자권유형,1, 특별하다고요? 자세히 좀 알려주세요.
phishing_354, 투자권유형,0," 투자금액에 따라 맞춤형 전략을 제공하며, 평균 18%의 수익률을 보장합니다."
phishing_354, 투자권유형,1, 흥미롭긴 하네요. 좀 더 알아보고 싶어요.
phishing_355, 투자권유형,0," OOO님, OOO 재정관리센터입니다. 요즘 가상화폐에 대해 많이들 궁금해하시는데요, 저희가 도움드릴 수 있습니다."
phishing_355, 투자권유형,1, 가상화폐는 솔직히 잘 모르겠어요.
phishing_355, 투자권유형,0, 걱정 마세요. 전문가들이 초기 단계부터 함께합니다. 이번 기회를 통해 수익을 얻으실 수 있습니다.
phishing_355, 투자권유형,1, 조금 더 알아본 후에 결정할게요.
phishing_355, 투자권유형,0, 알겠습니다. 언제든지 궁금하신 점 있으면 연락주세요.
phishing_355, 투자권유형,1," 네, 감사합니다."
phishing_356, 투자권유형,0," 안녕하세요, 여기는 OOO 은행 투자 상담소입니다. 당신을 위한 특별한 투자 기회를 소개하고 싶습니다."
phishing_356, 투자권유형,1, 어떤 종류의 투자인가요?
phishing_356, 투자권유형,0, 최신 기술 분야의 유망한 신생 기업에 대한 투자입니다. 상당한 수익이 예상됩니다.
phishing_356, 투자권유형,1, 흥미롭네요. 더 자세히 알려주세요.
phishing_356, 투자권유형,0," 투자 시작 시 수익률 15%를 보장해드리며, 위험 부담은 최소화했습니다."
phishing_356, 투자권유형,1, 정말 괜찮은 조건이군요. 그런데 지금 바로 결정을 내려야 하나요?
phishing_356, 투자권유형,0," 네, 이 기회는 한정된 기간 동안만 제공됩니다. 지금 등록하시면 추가 혜택도 받으실 수 있습니다."
phishing_356, 투자권유형,1," 알겠습니다, 좀 더 생각해볼게요."
phishing_357, 투자권유형,0," 여보세요, OOO님 맞으신가요? OOO 증권사에서 특별한 투자 기회를 제공하고 있습니다."
phishing_357, 투자권유형,1," 네, 근데 어떤 투자죠?"
phishing_357, 투자권유형,0, 저희는 현재 가상자산 시장의 급성장에 주목하고 있습니다. 안전한 플랫폼을 통해 높은 수익을 보장합니다.
phishing_357, 투자권유형,1, 가상자산이요? 좀 위험한 것 아닌가요?
phishing_357, 투자권유형,0," 걱정 마세요, 저희 전문가 팀이 리스크를 철저히 관리해드립니다."
phishing_357, 투자권유형,1," 음, 고민돼요. 좀 더 생각해봐야겠어요."
phishing_358, 투자권유형,0," 안녕하세요, OOO님. 저희는 OOO 보험사에서 연락드렸습니다. 특별한 투자 상품에 대해 안내드리고 싶습니다."
phishing_358, 투자권유형,1, 보험사에서 투자 상품을요?
phishing_358, 투자권유형,0," 네, 저희는 안정적인 인프라에 기반한 부동산 펀드를 운영 중입니다. 귀하의 자산을 안전하게 불려드립니다."
phishing_358, 투자권유형,1, 부동산 펀드라... 좀 더 구체적으로 설명해 주실 수 있나요?
phishing_358, 투자권유형,0," 물론입니다. 귀하께서 투자하시면, 매년 평균 8% 이상의 수익을 기대할 수 있습니다."
phishing_358, 투자권유형,1, 나쁘지 않네요. 잠시 고민해보겠습니다.
phishing_359, 투자권유형,0," 여보세요, OOO님이신가요? 여기 OOO 금융기관입니다. 새로운 NFT 투자 기회를 소개하고 싶습니다."
phishing_359, 투자권유형,1, NFT요? 그건 너무 신기술 아닌가요?
phishing_359, 투자권유형,0," 그렇지 않습니다. 저희 팀이 철저히 조사한 결과, 앞으로 큰 수익을 낼 수 있는 기회로 확인되었습니다."
phishing_359, 투자권유형,1," 음, 흥미롭긴 한데, 잘 모르겠어요."
phishing_359, 투자권유형,0, 걱정하지 마세요. 모든 과정은 저희가 도와드립니다. 시도해보지 않겠습니까?
phishing_359, 투자권유형,1, 음... 조금 더 알아보고 연락드릴게요.
phishing_360, 투자권유형,0," 안녕하세요, OOO님. OOO 증권에서 연락드립니다. 특별한 주식 투자 기회를 놓치지 마세요."
phishing_360, 투자권유형,1, 주식 투자라... 최근에 손해 본 적이 있어서요.
phishing_360, 투자권유형,0," 저희가 추천하는 주식은 전문가가 철저히 분석한 것으로, 안전하고 높은 수익을 제공합니다."
phishing_360, 투자권유형,1, 정말요? 증거가 있나요?
phishing_360, 투자권유형,0, 물론입니다. 지난 분기 동안 저희 고객들의 평균 수익률은 10%가 넘었습니다. 기회를 놓치지 마세요.
phishing_360, 투자권유형,1, 흥미롭네요. 일단 더 생각해 볼게요.
phishing_361, 투자권유형,0," 안녕하세요, OOO님. 금융자산관리센터에서 연락드렸습니다. 저희가 새롭게 출시한 NFT 투자 상품에 대해 안내드리려고 합니다."
phishing_361, 투자권유형,1, NFT요? 그게 뭔지 잘 모르겠어요.
phishing_361, 투자권유형,0, 걱정 마세요. 저희가 처음부터 끝까지 도와드릴게요. 많은 고객들이 이미 큰 수익을 보셨답니다.
phishing_361, 투자권유형,1, 그래도 좀 신중해야 할 것 같아요.
phishing_361, 투자권유형,0," 저희가 보장된 수익률을 제공해 드리니, 한 번 들어보시면 후회하지 않으실 겁니다."
phishing_361, 투자권유형,1, 알겠습니다. 좀 더 들어볼게요.
phishing_362, 투자권유형,0," OOO님, 안녕하세요! 저희는 글로벌 주식 투자 전문기관입니다. 최근에 큰 수익을 올릴 수 있는 기회를 제공하고 있습니다."
phishing_362, 투자권유형,1, 어떤 기회인지 자세히 말씀해 주시겠어요?
phishing_362, 투자권유형,0," 네, 최근에 주목받는 기업의 주식을 얼리 액세스로 구매할 수 있는 기회입니다."
phishing_362, 투자권유형,1, 그거 위험하지 않나요?
phishing_362, 투자권유형,0," 저희가 철저히 분석한 후 추천드리는 것이니, 걱정 안 하셔도 됩니다."
phishing_362, 투자권유형,1, 조금 더 생각해 보고 연락드릴게요.
phishing_363, 투자권유형,0," OOO님, 금융기관에서 연락 드렸습니다. 요즘 가상화폐 투자에 대해 고려해보신 적 있으신가요?"
phishing_363, 투자권유형,1, 가상화폐요? 너무 변동성이 큰 것 아닌가요?
